time,equity,prototype,sizing_mode
2025-08-12 11:00:00+00:00,2074.102317356285,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-14 10:30:00+00:00,2121.317347748357,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-17 18:45:00+00:00,2106.0760895008757,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-22 11:00:00+00:00,2100.204327960073,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-23 01:15:00+00:00,2127.072983812685,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-24 11:00:00+00:00,2117.1272018857767,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-24 19:37:00+00:00,2105.7133811521253,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-31 06:45:00+00:00,2099.131467349009,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-09-04 02:30:00+00:00,2095.751194111453,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-09-05 14:15:00+00:00,2072.356790457315,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-09-08 17:45:00+00:00,2068.6308899408587,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-09-11 12:30:00+00:00,2057.0647547053754,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-09-13 13:45:00+00:00,2103.8546008510975,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-09-18 06:00:00+00:00,2094.627449914152,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-09-29 06:00:00+00:00,2090.1593239852314,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-09-30 05:00:00+00:00,2105.091919168031,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-03 07:15:00+00:00,2155.91875165018,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-03 17:53:00+00:00,2144.5089695213187,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-05 19:45:00+00:00,2132.439811977315,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-07 08:00:00+00:00,2158.1179301025545,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-07 13:45:00+00:00,2145.944243732375,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-14 01:00:00+00:00,2148.7750919436544,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-15 12:15:00+00:00,2138.7675406390167,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-20 00:00:00+00:00,2136.133058554609,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-20 10:45:00+00:00,2132.868646410115,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-24 14:15:00+00:00,2127.411560130645,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-10-27 08:00:00+00:00,2215.497170977449,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-11-10 14:30:00+00:00,2234.5888559293776,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-11-24 09:15:00+00:00,2232.3400857154443,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-11-25 00:00:00+00:00,2242.756619679587,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-11-26 03:45:00+00:00,2241.446234121614,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-11-27 12:15:00+00:00,2252.9711906792168,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-11-28 17:00:00+00:00,2250.2526572490247,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-12-04 13:00:00+00:00,2291.4129969116766,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-12-09 21:45:00+00:00,2314.209102726624,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-12-11 00:15:00+00:00,2306.7459352004,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-12-19 17:45:00+00:00,2301.678059497397,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
