trade_id,exchange,symbol,mode,spot_entry_time,derivative_entry_time,spot_exit_time,derivative_exit_time,spot_quantity,derivative_quantity,initial_delta,max_absolute_delta,initial_basis,exit_basis,basis_convergence_pnl,funding_income,funding_paid,spot_gross_pnl,derivative_gross_pnl,directional_residual_pnl,spot_fee,derivative_fee,slippage_cost,borrow_cost,transfer_cost,rebalance_cost,liquidation_fee,net_pnl,net_return,annualized_carry,exit_reason
FRC1_ETHUSDT_10,binance,ETHUSDT,funding,2024-12-04 08:00:00+00:00,2024-12-04 08:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-04 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.9429999999999993e-05,0.0,1.5898999999999999,0.0,0.0,0.0,0.39429999999999993,4.0,4.0,2.0,0,0,0,0,-8.4101,-0.00084101,-0.92090595,next_funding_or_cost
FRC1_ETHUSDT_11,binance,ETHUSDT,funding,2024-12-04 16:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-05 00:00:00+00:00,2024-12-05 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.8100000000000005e-05,0.0,1.9842,0.0,0.0,0.0,0.38100000000000006,4.0,4.0,2.0,0,0,0,0,-8.0158,-0.0008015800000000001,-0.8777301000000001,next_funding_or_cost
FRC1_ETHUSDT_12,binance,ETHUSDT,funding,2024-12-05 00:00:00.001000+00:00,2024-12-05 00:00:00.001000+00:00,2024-12-05 08:00:00.001000+00:00,2024-12-05 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0002583,0.0,2.3651999999999997,0.0,0.0,0.0,2.5829999999999997,4.0,4.0,2.0,0,0,0,0,-7.6348,-0.00076348,-0.8360105999999999,next_funding_or_cost
FRC1_ETHUSDT_13,binance,ETHUSDT,funding,2024-12-05 08:00:00+00:00,2024-12-05 08:00:00+00:00,2024-12-05 16:00:00+00:00,2024-12-05 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00018304999999999998,0.0,4.9482,0.0,0.0,0.0,-1.8304999999999998,4.0,4.0,2.0,0,0,0,0,-5.0518,-0.00050518,-0.5531721,next_funding_or_cost
FRC1_ETHUSDT_14,binance,ETHUSDT,funding,2024-12-05 16:00:00+00:00,2024-12-05 16:00:00+00:00,2024-12-06 00:00:00+00:00,2024-12-06 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00016883,0.0,3.1177,0.0,0.0,0.0,-1.6883,4.0,4.0,2.0,0,0,0,0,-6.8823,-0.00068823,-0.75361185,next_funding_or_cost
FRC1_ETHUSDT_15,binance,ETHUSDT,funding,2024-12-06 00:00:00+00:00,2024-12-06 00:00:00+00:00,2024-12-06 08:00:00+00:00,2024-12-06 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.00011245999999999996,0.0,1.4294,0.0,0.0,0.0,1.1245999999999996,4.0,4.0,2.0,0,0,0,0,-8.570599999999999,-0.0008570599999999999,-0.9384806999999998,next_funding_or_cost
FRC1_ETHUSDT_16,binance,ETHUSDT,funding,2024-12-06 08:00:00+00:00,2024-12-06 08:00:00+00:00,2024-12-06 16:00:00+00:00,2024-12-06 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,8.100000000000034e-06,0.0,2.554,0.0,0.0,0.0,0.08100000000000035,4.0,4.0,2.0,0,0,0,0,-7.446,-0.0007446,-0.815337,next_funding_or_cost
FRC1_ETHUSDT_17,binance,ETHUSDT,funding,2024-12-06 16:00:00+00:00,2024-12-06 16:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,4.24e-05,0.0,2.6350000000000002,0.0,0.0,0.0,0.424,4.0,4.0,2.0,0,0,0,0,-7.365,-0.0007365000000000001,-0.8064675000000001,next_funding_or_cost
FRC1_ETHUSDT_18,binance,ETHUSDT,funding,2024-12-07 00:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 08:00:00+00:00,2024-12-07 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-6.291e-05,0.0,3.059,0.0,0.0,0.0,-0.6291000000000001,4.0,4.0,2.0,0,0,0,0,-6.941,-0.0006941,-0.7600395,next_funding_or_cost
FRC1_ETHUSDT_19,binance,ETHUSDT,funding,2024-12-07 08:00:00+00:00,2024-12-07 08:00:00+00:00,2024-12-07 16:00:00+00:00,2024-12-07 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.1999999999999994e-05,0.0,2.4299,0.0,0.0,0.0,-0.11999999999999994,4.0,4.0,2.0,0,0,0,0,-7.5701,-0.00075701,-0.82892595,next_funding_or_cost
FRC1_ETHUSDT_20,binance,ETHUSDT,funding,2024-12-07 16:00:00+00:00,2024-12-07 16:00:00+00:00,2024-12-08 00:00:00+00:00,2024-12-08 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.235e-05,0.0,2.3099000000000003,0.0,0.0,0.0,-0.2235,4.0,4.0,2.0,0,0,0,0,-7.690099999999999,-0.0007690099999999999,-0.8420659499999998,next_funding_or_cost
FRC1_ETHUSDT_21,binance,ETHUSDT,funding,2024-12-08 00:00:00+00:00,2024-12-08 00:00:00+00:00,2024-12-08 08:00:00+00:00,2024-12-08 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.0770000000000005e-05,0.0,2.0864000000000003,0.0,0.0,0.0,0.30770000000000003,4.0,4.0,2.0,0,0,0,0,-7.9136,-0.00079136,-0.8665392,next_funding_or_cost
FRC1_ETHUSDT_22,binance,ETHUSDT,funding,2024-12-08 08:00:00+00:00,2024-12-08 08:00:00+00:00,2024-12-08 16:00:00+00:00,2024-12-08 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.367000000000002e-05,0.0,2.3941000000000003,0.0,0.0,0.0,-0.5367000000000002,4.0,4.0,2.0,0,0,0,0,-7.6059,-0.00076059,-0.83284605,next_funding_or_cost
FRC1_ETHUSDT_23,binance,ETHUSDT,funding,2024-12-08 16:00:00+00:00,2024-12-08 16:00:00+00:00,2024-12-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.6980000000000017e-05,0.0,1.8574,0.0,0.0,0.0,0.16980000000000017,4.0,4.0,2.0,0,0,0,0,-8.1426,-0.00081426,-0.8916147,next_funding_or_cost
FRC1_ETHUSDT_24,binance,ETHUSDT,funding,2024-12-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00010272,0.0,2.0272,0.0,0.0,0.0,-1.0272000000000001,4.0,4.0,2.0,0,0,0,0,-7.972799999999999,-0.0007972799999999999,-0.8730216,next_funding_or_cost
FRC1_ETHUSDT_25,binance,ETHUSDT,funding,2024-12-09 08:00:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09 16:00:00+00:00,2024-12-09 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.421e-05,0.0,1.0,0.0,0.0,0.0,0.3421,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_26,binance,ETHUSDT,funding,2024-12-09 16:00:00.001000+00:00,2024-12-09 16:00:00.001000+00:00,2024-12-10 00:00:00.001000+00:00,2024-12-10 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-3.421e-05,0.0,1.3421,0.0,0.0,0.0,-0.3421,4.0,4.0,2.0,0,0,0,0,-8.6579,-0.00086579,-0.9480400499999999,next_funding_or_cost
FRC1_ETHUSDT_27,binance,ETHUSDT,funding,2024-12-10 00:00:00.007000+00:00,2024-12-10 00:00:00.007000+00:00,2024-12-10 08:00:00.007000+00:00,2024-12-10 08:00:00.007000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_28,binance,ETHUSDT,funding,2024-12-10 08:00:00+00:00,2024-12-10 08:00:00+00:00,2024-12-10 16:00:00+00:00,2024-12-10 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_29,binance,ETHUSDT,funding,2024-12-10 16:00:00+00:00,2024-12-10 16:00:00+00:00,2024-12-11 00:00:00+00:00,2024-12-11 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_30,binance,ETHUSDT,funding,2024-12-11 00:00:00+00:00,2024-12-11 00:00:00+00:00,2024-12-11 08:00:00+00:00,2024-12-11 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_31,binance,ETHUSDT,funding,2024-12-11 08:00:00+00:00,2024-12-11 08:00:00+00:00,2024-12-11 16:00:00+00:00,2024-12-11 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_32,binance,ETHUSDT,funding,2024-12-11 16:00:00.001000+00:00,2024-12-11 16:00:00.001000+00:00,2024-12-12 00:00:00.001000+00:00,2024-12-12 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_33,binance,ETHUSDT,funding,2024-12-12 00:00:00.001000+00:00,2024-12-12 00:00:00.001000+00:00,2024-12-12 08:00:00.001000+00:00,2024-12-12 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_34,binance,ETHUSDT,funding,2024-12-12 08:00:00+00:00,2024-12-12 08:00:00+00:00,2024-12-12 16:00:00+00:00,2024-12-12 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_35,binance,ETHUSDT,funding,2024-12-12 16:00:00.001000+00:00,2024-12-12 16:00:00.001000+00:00,2024-12-13 00:00:00.001000+00:00,2024-12-13 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_36,binance,ETHUSDT,funding,2024-12-13 00:00:00+00:00,2024-12-13 00:00:00+00:00,2024-12-13 08:00:00+00:00,2024-12-13 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_37,binance,ETHUSDT,funding,2024-12-13 08:00:00+00:00,2024-12-13 08:00:00+00:00,2024-12-13 16:00:00+00:00,2024-12-13 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_38,binance,ETHUSDT,funding,2024-12-13 16:00:00.001000+00:00,2024-12-13 16:00:00.001000+00:00,2024-12-14 00:00:00.001000+00:00,2024-12-14 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_39,binance,ETHUSDT,funding,2024-12-14 00:00:00+00:00,2024-12-14 00:00:00+00:00,2024-12-14 08:00:00+00:00,2024-12-14 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_40,binance,ETHUSDT,funding,2024-12-14 08:00:00+00:00,2024-12-14 08:00:00+00:00,2024-12-14 16:00:00+00:00,2024-12-14 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_41,binance,ETHUSDT,funding,2024-12-14 16:00:00+00:00,2024-12-14 16:00:00+00:00,2024-12-15 00:00:00+00:00,2024-12-15 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_42,binance,ETHUSDT,funding,2024-12-15 00:00:00+00:00,2024-12-15 00:00:00+00:00,2024-12-15 08:00:00+00:00,2024-12-15 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_43,binance,ETHUSDT,funding,2024-12-15 08:00:00+00:00,2024-12-15 08:00:00+00:00,2024-12-15 16:00:00+00:00,2024-12-15 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.960000000000004e-06,0.0,1.0,0.0,0.0,0.0,-0.05960000000000004,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_44,binance,ETHUSDT,funding,2024-12-15 16:00:00+00:00,2024-12-15 16:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.420000000000007e-06,0.0,0.9404,0.0,0.0,0.0,-0.07420000000000007,4.0,4.0,2.0,0,0,0,0,-9.0596,-0.0009059599999999999,-0.9920262,next_funding_or_cost
FRC1_ETHUSDT_45,binance,ETHUSDT,funding,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 08:00:00+00:00,2024-12-16 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.338000000000001e-05,0.0,0.8662,0.0,0.0,0.0,0.1338000000000001,4.0,4.0,2.0,0,0,0,0,-9.1338,-0.0009133800000000001,-1.0001511,next_funding_or_cost
FRC1_ETHUSDT_46,binance,ETHUSDT,funding,2024-12-16 08:00:00.001000+00:00,2024-12-16 08:00:00.001000+00:00,2024-12-16 16:00:00.001000+00:00,2024-12-16 16:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_47,binance,ETHUSDT,funding,2024-12-16 16:00:00+00:00,2024-12-16 16:00:00+00:00,2024-12-17 00:00:00+00:00,2024-12-17 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_48,binance,ETHUSDT,funding,2024-12-17 00:00:00+00:00,2024-12-17 00:00:00+00:00,2024-12-17 08:00:00+00:00,2024-12-17 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_49,binance,ETHUSDT,funding,2024-12-17 08:00:00+00:00,2024-12-17 08:00:00+00:00,2024-12-17 16:00:00+00:00,2024-12-17 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_50,binance,ETHUSDT,funding,2024-12-17 16:00:00+00:00,2024-12-17 16:00:00+00:00,2024-12-18 00:00:00+00:00,2024-12-18 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.9540000000000006e-05,0.0,1.0,0.0,0.0,0.0,-0.19540000000000007,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_51,binance,ETHUSDT,funding,2024-12-18 00:00:00+00:00,2024-12-18 00:00:00+00:00,2024-12-18 08:00:00+00:00,2024-12-18 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.9540000000000006e-05,0.0,0.8046,0.0,0.0,0.0,0.19540000000000007,4.0,4.0,2.0,0,0,0,0,-9.1954,-0.0009195399999999999,-1.0068963,next_funding_or_cost
FRC1_ETHUSDT_52,binance,ETHUSDT,funding,2024-12-18 08:00:00+00:00,2024-12-18 08:00:00+00:00,2024-12-18 16:00:00+00:00,2024-12-18 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_53,binance,ETHUSDT,funding,2024-12-18 16:00:00+00:00,2024-12-18 16:00:00+00:00,2024-12-19 00:00:00+00:00,2024-12-19 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-3.8960000000000006e-05,0.0,1.0,0.0,0.0,0.0,-0.38960000000000006,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_54,binance,ETHUSDT,funding,2024-12-19 00:00:00+00:00,2024-12-19 00:00:00+00:00,2024-12-19 08:00:00+00:00,2024-12-19 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.3340000000000004e-05,0.0,0.6103999999999999,0.0,0.0,0.0,0.13340000000000005,4.0,4.0,2.0,0,0,0,0,-9.3896,-0.00093896,-1.0281612,next_funding_or_cost
FRC1_ETHUSDT_55,binance,ETHUSDT,funding,2024-12-19 08:00:00+00:00,2024-12-19 08:00:00+00:00,2024-12-19 16:00:00+00:00,2024-12-19 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-6.500000000000022e-07,0.0,0.7438,0.0,0.0,0.0,-0.006500000000000022,4.0,4.0,2.0,0,0,0,0,-9.2562,-0.0009256199999999999,-1.0135539,next_funding_or_cost
FRC1_ETHUSDT_56,binance,ETHUSDT,funding,2024-12-19 16:00:00+00:00,2024-12-19 16:00:00+00:00,2024-12-20 00:00:00+00:00,2024-12-20 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,2.6270000000000004e-05,0.0,0.7373,0.0,0.0,0.0,0.26270000000000004,4.0,4.0,2.0,0,0,0,0,-9.262699999999999,-0.0009262699999999999,-1.0142656499999998,next_funding_or_cost
FRC1_ETHUSDT_57,binance,ETHUSDT,funding,2024-12-20 00:00:00+00:00,2024-12-20 00:00:00+00:00,2024-12-20 08:00:00+00:00,2024-12-20 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_58,binance,ETHUSDT,funding,2024-12-20 08:00:00.001000+00:00,2024-12-20 08:00:00.001000+00:00,2024-12-20 16:00:00.001000+00:00,2024-12-20 16:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_59,binance,ETHUSDT,funding,2024-12-20 16:00:00.014000+00:00,2024-12-20 16:00:00.014000+00:00,2024-12-21 00:00:00.014000+00:00,2024-12-21 00:00:00.014000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-3.648e-05,0.0,1.0,0.0,0.0,0.0,-0.3648,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_60,binance,ETHUSDT,funding,2024-12-21 00:00:00+00:00,2024-12-21 00:00:00+00:00,2024-12-21 08:00:00+00:00,2024-12-21 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.648e-05,0.0,0.6352,0.0,0.0,0.0,0.3648,4.0,4.0,2.0,0,0,0,0,-9.364799999999999,-0.0009364799999999998,-1.0254455999999998,next_funding_or_cost
FRC1_ETHUSDT_61,binance,ETHUSDT,funding,2024-12-21 08:00:00+00:00,2024-12-21 08:00:00+00:00,2024-12-21 16:00:00+00:00,2024-12-21 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_62,binance,ETHUSDT,funding,2024-12-21 16:00:00.001000+00:00,2024-12-21 16:00:00.001000+00:00,2024-12-22 00:00:00.001000+00:00,2024-12-22 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_63,binance,ETHUSDT,funding,2024-12-22 00:00:00+00:00,2024-12-22 00:00:00+00:00,2024-12-22 08:00:00+00:00,2024-12-22 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_64,binance,ETHUSDT,funding,2024-12-22 08:00:00+00:00,2024-12-22 08:00:00+00:00,2024-12-22 16:00:00+00:00,2024-12-22 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-4.630000000000001e-05,0.0,1.0,0.0,0.0,0.0,-0.4630000000000001,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_65,binance,ETHUSDT,funding,2024-12-22 16:00:00+00:00,2024-12-22 16:00:00+00:00,2024-12-23 00:00:00+00:00,2024-12-23 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.1600000000000036e-06,0.0,0.5369999999999999,0.0,0.0,0.0,0.03160000000000004,4.0,4.0,2.0,0,0,0,0,-9.463000000000001,-0.0009463000000000001,-1.0361985,next_funding_or_cost
FRC1_ETHUSDT_66,binance,ETHUSDT,funding,2024-12-23 00:00:00+00:00,2024-12-23 00:00:00+00:00,2024-12-23 08:00:00+00:00,2024-12-23 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.8799999999999995e-06,0.0,0.5686,0.0,0.0,0.0,-0.028799999999999996,4.0,4.0,2.0,0,0,0,0,-9.4314,-0.00094314,-1.0327382999999999,next_funding_or_cost
FRC1_ETHUSDT_67,binance,ETHUSDT,funding,2024-12-23 08:00:00+00:00,2024-12-23 08:00:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.276e-05,0.0,0.5398000000000001,0.0,0.0,0.0,0.3276,4.0,4.0,2.0,0,0,0,0,-9.4602,-0.00094602,-1.0358919,next_funding_or_cost
FRC1_ETHUSDT_68,binance,ETHUSDT,funding,2024-12-23 16:00:00.001000+00:00,2024-12-23 16:00:00.001000+00:00,2024-12-24 00:00:00.001000+00:00,2024-12-24 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.3260000000000005e-05,0.0,0.8674,0.0,0.0,0.0,0.13260000000000005,4.0,4.0,2.0,0,0,0,0,-9.1326,-0.00091326,-1.0000197,next_funding_or_cost
FRC1_ETHUSDT_69,binance,ETHUSDT,funding,2024-12-24 00:00:00+00:00,2024-12-24 00:00:00+00:00,2024-12-24 08:00:00+00:00,2024-12-24 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.879e-05,0.0,1.0,0.0,0.0,0.0,-0.1879,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_ETHUSDT_70,binance,ETHUSDT,funding,2024-12-24 08:00:00+00:00,2024-12-24 08:00:00+00:00,2024-12-24 16:00:00+00:00,2024-12-24 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.364000000000001e-05,0.0,0.8121,0.0,0.0,0.0,-0.5364000000000001,4.0,4.0,2.0,0,0,0,0,-9.187899999999999,-0.00091879,-1.00607505,next_funding_or_cost
FRC1_ETHUSDT_73,binance,ETHUSDT,funding,2024-12-25 08:00:00+00:00,2024-12-25 08:00:00+00:00,2024-12-25 16:00:00+00:00,2024-12-25 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.296000000000001e-05,0.0,0.655,0.0,0.0,0.0,-0.5296000000000001,4.0,4.0,2.0,0,0,0,0,-9.344999999999999,-0.0009344999999999999,-1.0232774999999998,next_funding_or_cost
FRC1_ETHUSDT_75,binance,ETHUSDT,funding,2024-12-26 00:00:00+00:00,2024-12-26 00:00:00+00:00,2024-12-26 08:00:00+00:00,2024-12-26 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
